architecture,recorder_config,benchmark,variant,seed,workload_scale,buffer_depth,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,stream_event_count,stream_event_sent_count,replay_critical_event_count,stream_stall_count,dropped_diagnostic_count,replay_critical_overflow_count,strict_replay_valid,capsule_path,notes
v2,core,interrupt_race_bug,failing,3,long,256,compiler_c_scaled,true,23617,5137,3,24,0.583998,23617,5137,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed3_long.json,record/replay complete
v2,core,interrupt_race_bug,failing,4,long,256,compiler_c_scaled,true,23617,5137,3,24,0.583998,23617,5137,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed4_long.json,record/replay complete
v2,core,interrupt_race_bug,failing,5,long,256,compiler_c_scaled,true,23617,5137,3,24,0.583998,23617,5137,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed5_long.json,record/replay complete
v2,core,interrupt_race_bug,failing,1,stress,256,compiler_c_scaled,true,94273,20497,3,24,0.146363,94273,20497,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed1_stress.json,record/replay complete
v2,core,interrupt_race_bug,failing,2,stress,256,compiler_c_scaled,true,94273,20497,3,24,0.146363,94273,20497,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed2_stress.json,record/replay complete
v2,core,interrupt_race_bug,failing,3,stress,256,compiler_c_scaled,true,94273,20497,3,24,0.146363,94273,20497,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed3_stress.json,record/replay complete
v2,core,interrupt_race_bug,failing,4,stress,256,compiler_c_scaled,true,94273,20497,3,24,0.146363,94273,20497,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed4_stress.json,record/replay complete
v2,core,interrupt_race_bug,failing,5,stress,256,compiler_c_scaled,true,94273,20497,3,24,0.146363,94273,20497,2,PASS,PASS,PASS,false,3,3,3,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_failing_seed5_stress.json,record/replay complete
v2,core,interrupt_race_bug,fixed,1,smoke,256,compiler_c_scaled,true,5000,1660,4,32,2.409639,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed1_smoke.json,record/replay complete
v2,core,interrupt_race_bug,fixed,2,smoke,256,compiler_c_scaled,true,5000,1660,4,32,2.409639,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed2_smoke.json,record/replay complete
v2,core,interrupt_race_bug,fixed,3,smoke,256,compiler_c_scaled,true,5000,1660,4,32,2.409639,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed3_smoke.json,record/replay complete
v2,core,interrupt_race_bug,fixed,4,smoke,256,compiler_c_scaled,true,5000,1660,4,32,2.409639,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed4_smoke.json,record/replay complete
v2,core,interrupt_race_bug,fixed,5,smoke,256,compiler_c_scaled,true,5000,1660,4,32,2.409639,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed5_smoke.json,record/replay complete
v2,core,interrupt_race_bug,fixed,1,short,256,compiler_c_scaled,true,10000,3156,4,32,1.267427,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed1_short.json,record/replay complete
v2,core,interrupt_race_bug,fixed,2,short,256,compiler_c_scaled,true,10000,3156,4,32,1.267427,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed2_short.json,record/replay complete
v2,core,interrupt_race_bug,fixed,3,short,256,compiler_c_scaled,true,10000,3156,4,32,1.267427,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed3_short.json,record/replay complete
v2,core,interrupt_race_bug,fixed,4,short,256,compiler_c_scaled,true,10000,3156,4,32,1.267427,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed4_short.json,record/replay complete
v2,core,interrupt_race_bug,fixed,5,short,256,compiler_c_scaled,true,10000,3156,4,32,1.267427,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed5_short.json,record/replay complete
v2,core,interrupt_race_bug,fixed,1,medium,256,compiler_c_scaled,true,50000,15978,4,32,0.250344,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed1_medium.json,record/replay complete
v2,core,interrupt_race_bug,fixed,2,medium,256,compiler_c_scaled,true,50000,15978,4,32,0.250344,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed2_medium.json,record/replay complete
v2,core,interrupt_race_bug,fixed,3,medium,256,compiler_c_scaled,true,50000,15978,4,32,0.250344,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed3_medium.json,record/replay complete
v2,core,interrupt_race_bug,fixed,4,medium,256,compiler_c_scaled,true,50000,15978,4,32,0.250344,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed4_medium.json,record/replay complete
v2,core,interrupt_race_bug,fixed,5,medium,256,compiler_c_scaled,true,50000,15978,4,32,0.250344,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed5_medium.json,record/replay complete
v2,core,interrupt_race_bug,fixed,1,long,256,compiler_c_scaled,true,100000,30596,4,32,0.130736,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed1_long.json,record/replay complete
v2,core,interrupt_race_bug,fixed,2,long,256,compiler_c_scaled,true,100000,30596,4,32,0.130736,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed2_long.json,record/replay complete
v2,core,interrupt_race_bug,fixed,3,long,256,compiler_c_scaled,true,100000,30596,4,32,0.130736,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed3_long.json,record/replay complete
v2,core,interrupt_race_bug,fixed,4,long,256,compiler_c_scaled,true,100000,30596,4,32,0.130736,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed4_long.json,record/replay complete
v2,core,interrupt_race_bug,fixed,5,long,256,compiler_c_scaled,true,100000,30596,4,32,0.130736,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed5_long.json,record/replay complete
v2,core,interrupt_race_bug,fixed,1,stress,256,compiler_c_scaled,true,200000,55738,4,32,0.071764,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed1_stress.json,record/replay complete
v2,core,interrupt_race_bug,fixed,2,stress,256,compiler_c_scaled,true,200000,55738,4,32,0.071764,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed2_stress.json,record/replay complete
v2,core,interrupt_race_bug,fixed,3,stress,256,compiler_c_scaled,true,200000,55738,4,32,0.071764,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed3_stress.json,record/replay complete
v2,core,interrupt_race_bug,fixed,4,stress,256,compiler_c_scaled,true,200000,55738,4,32,0.071764,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed4_stress.json,record/replay complete
v2,core,interrupt_race_bug,fixed,5,stress,256,compiler_c_scaled,true,200000,55738,4,32,0.071764,NA,NA,0,PASS,PASS,PASS,false,4,4,4,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_interrupt_race_bug_fixed_seed5_stress.json,record/replay complete
v2,core,mmio_ordering_bug,failing,1,smoke,256,compiler_c_scaled,true,59,16,2,16,125.000000,59,16,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed1_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,failing,2,smoke,256,compiler_c_scaled,true,59,16,2,16,125.000000,59,16,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed2_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,failing,3,smoke,256,compiler_c_scaled,true,59,16,2,16,125.000000,59,16,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed3_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,failing,4,smoke,256,compiler_c_scaled,true,59,16,2,16,125.000000,59,16,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed4_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,failing,5,smoke,256,compiler_c_scaled,true,59,16,2,16,125.000000,59,16,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed5_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,failing,1,short,256,compiler_c_scaled,true,1532,337,2,16,5.934718,1532,337,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed1_short.json,record/replay complete
v2,core,mmio_ordering_bug,failing,2,short,256,compiler_c_scaled,true,1532,337,2,16,5.934718,1532,337,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed2_short.json,record/replay complete
v2,core,mmio_ordering_bug,failing,3,short,256,compiler_c_scaled,true,1532,337,2,16,5.934718,1532,337,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed3_short.json,record/replay complete
v2,core,mmio_ordering_bug,failing,4,short,256,compiler_c_scaled,true,1532,337,2,16,5.934718,1532,337,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed4_short.json,record/replay complete
v2,core,mmio_ordering_bug,failing,5,short,256,compiler_c_scaled,true,1532,337,2,16,5.934718,1532,337,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed5_short.json,record/replay complete
v2,core,mmio_ordering_bug,failing,1,medium,256,compiler_c_scaled,true,5948,1297,2,16,1.542020,5948,1297,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed1_medium.json,record/replay complete
v2,core,mmio_ordering_bug,failing,2,medium,256,compiler_c_scaled,true,5948,1297,2,16,1.542020,5948,1297,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed2_medium.json,record/replay complete
v2,core,mmio_ordering_bug,failing,3,medium,256,compiler_c_scaled,true,5948,1297,2,16,1.542020,5948,1297,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed3_medium.json,record/replay complete
v2,core,mmio_ordering_bug,failing,4,medium,256,compiler_c_scaled,true,5948,1297,2,16,1.542020,5948,1297,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed4_medium.json,record/replay complete
v2,core,mmio_ordering_bug,failing,5,medium,256,compiler_c_scaled,true,5948,1297,2,16,1.542020,5948,1297,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed5_medium.json,record/replay complete
v2,core,mmio_ordering_bug,failing,1,long,256,compiler_c_scaled,true,23612,5137,2,16,0.389332,23612,5137,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed1_long.json,record/replay complete
v2,core,mmio_ordering_bug,failing,2,long,256,compiler_c_scaled,true,23612,5137,2,16,0.389332,23612,5137,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed2_long.json,record/replay complete
v2,core,mmio_ordering_bug,failing,3,long,256,compiler_c_scaled,true,23612,5137,2,16,0.389332,23612,5137,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed3_long.json,record/replay complete
v2,core,mmio_ordering_bug,failing,4,long,256,compiler_c_scaled,true,23612,5137,2,16,0.389332,23612,5137,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed4_long.json,record/replay complete
v2,core,mmio_ordering_bug,failing,5,long,256,compiler_c_scaled,true,23612,5137,2,16,0.389332,23612,5137,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed5_long.json,record/replay complete
v2,core,mmio_ordering_bug,failing,1,stress,256,compiler_c_scaled,true,94268,20497,2,16,0.097575,94268,20497,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed1_stress.json,record/replay complete
v2,core,mmio_ordering_bug,failing,2,stress,256,compiler_c_scaled,true,94268,20497,2,16,0.097575,94268,20497,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed2_stress.json,record/replay complete
v2,core,mmio_ordering_bug,failing,3,stress,256,compiler_c_scaled,true,94268,20497,2,16,0.097575,94268,20497,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed3_stress.json,record/replay complete
v2,core,mmio_ordering_bug,failing,4,stress,256,compiler_c_scaled,true,94268,20497,2,16,0.097575,94268,20497,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed4_stress.json,record/replay complete
v2,core,mmio_ordering_bug,failing,5,stress,256,compiler_c_scaled,true,94268,20497,2,16,0.097575,94268,20497,5,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_failing_seed5_stress.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,1,smoke,256,compiler_c_scaled,true,5000,1661,2,16,1.204094,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed1_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,2,smoke,256,compiler_c_scaled,true,5000,1661,2,16,1.204094,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed2_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,3,smoke,256,compiler_c_scaled,true,5000,1661,2,16,1.204094,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed3_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,4,smoke,256,compiler_c_scaled,true,5000,1661,2,16,1.204094,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed4_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,5,smoke,256,compiler_c_scaled,true,5000,1661,2,16,1.204094,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed5_smoke.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,1,short,256,compiler_c_scaled,true,10000,3158,2,16,0.633312,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed1_short.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,2,short,256,compiler_c_scaled,true,10000,3158,2,16,0.633312,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed2_short.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,3,short,256,compiler_c_scaled,true,10000,3158,2,16,0.633312,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed3_short.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,4,short,256,compiler_c_scaled,true,10000,3158,2,16,0.633312,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed4_short.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,5,short,256,compiler_c_scaled,true,10000,3158,2,16,0.633312,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed5_short.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,1,medium,256,compiler_c_scaled,true,50000,15979,2,16,0.125164,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed1_medium.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,2,medium,256,compiler_c_scaled,true,50000,15979,2,16,0.125164,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed2_medium.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,3,medium,256,compiler_c_scaled,true,50000,15979,2,16,0.125164,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed3_medium.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,4,medium,256,compiler_c_scaled,true,50000,15979,2,16,0.125164,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed4_medium.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,5,medium,256,compiler_c_scaled,true,50000,15979,2,16,0.125164,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed5_medium.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,1,long,256,compiler_c_scaled,true,100000,30598,2,16,0.065364,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed1_long.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,2,long,256,compiler_c_scaled,true,100000,30598,2,16,0.065364,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed2_long.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,3,long,256,compiler_c_scaled,true,100000,30598,2,16,0.065364,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed3_long.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,4,long,256,compiler_c_scaled,true,100000,30598,2,16,0.065364,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed4_long.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,5,long,256,compiler_c_scaled,true,100000,30598,2,16,0.065364,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed5_long.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,1,stress,256,compiler_c_scaled,true,200000,55739,2,16,0.035882,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed1_stress.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,2,stress,256,compiler_c_scaled,true,200000,55739,2,16,0.035882,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed2_stress.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,3,stress,256,compiler_c_scaled,true,200000,55739,2,16,0.035882,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed3_stress.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,4,stress,256,compiler_c_scaled,true,200000,55739,2,16,0.035882,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed4_stress.json,record/replay complete
v2,core,mmio_ordering_bug,fixed,5,stress,256,compiler_c_scaled,true,200000,55739,2,16,0.035882,NA,NA,0,PASS,PASS,PASS,false,2,2,2,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_mmio_ordering_bug_fixed_seed5_stress.json,record/replay complete
v2,core,stack_corruption_bug,failing,1,smoke,256,compiler_c_scaled,true,62,16,0,0,0.000000,62,16,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed1_smoke.json,record/replay complete
v2,core,stack_corruption_bug,failing,2,smoke,256,compiler_c_scaled,true,62,16,0,0,0.000000,62,16,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed2_smoke.json,record/replay complete
v2,core,stack_corruption_bug,failing,3,smoke,256,compiler_c_scaled,true,62,16,0,0,0.000000,62,16,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed3_smoke.json,record/replay complete
v2,core,stack_corruption_bug,failing,4,smoke,256,compiler_c_scaled,true,62,16,0,0,0.000000,62,16,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed4_smoke.json,record/replay complete
v2,core,stack_corruption_bug,failing,5,smoke,256,compiler_c_scaled,true,62,16,0,0,0.000000,62,16,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed5_smoke.json,record/replay complete
v2,core,stack_corruption_bug,failing,1,short,256,compiler_c_scaled,true,1535,337,0,0,0.000000,1535,337,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed1_short.json,record/replay complete
v2,core,stack_corruption_bug,failing,2,short,256,compiler_c_scaled,true,1535,337,0,0,0.000000,1535,337,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed2_short.json,record/replay complete
v2,core,stack_corruption_bug,failing,3,short,256,compiler_c_scaled,true,1535,337,0,0,0.000000,1535,337,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed3_short.json,record/replay complete
v2,core,stack_corruption_bug,failing,4,short,256,compiler_c_scaled,true,1535,337,0,0,0.000000,1535,337,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed4_short.json,record/replay complete
v2,core,stack_corruption_bug,failing,5,short,256,compiler_c_scaled,true,1535,337,0,0,0.000000,1535,337,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed5_short.json,record/replay complete
v2,core,stack_corruption_bug,failing,1,medium,256,compiler_c_scaled,true,5951,1297,0,0,0.000000,5951,1297,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed1_medium.json,record/replay complete
v2,core,stack_corruption_bug,failing,2,medium,256,compiler_c_scaled,true,5951,1297,0,0,0.000000,5951,1297,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed2_medium.json,record/replay complete
v2,core,stack_corruption_bug,failing,3,medium,256,compiler_c_scaled,true,5951,1297,0,0,0.000000,5951,1297,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling_fixed/capsules/v2_core_stack_corruption_bug_failing_seed3_medium.json,record/replay complete
