architecture,recorder_config,benchmark,variant,seed,workload_scale,buffer_depth,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,stream_event_count,stream_event_sent_count,replay_critical_event_count,stream_stall_count,dropped_diagnostic_count,replay_critical_overflow_count,strict_replay_valid,capsule_path,notes
v1,core,stack_corruption_bug,failing,4,medium,1024,compiler_c_scaled,true,5954,1298,515,10815,396.764253,5954,1298,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed4_medium.json,record/replay complete
v1,core,stack_corruption_bug,failing,5,medium,1024,compiler_c_scaled,true,5954,1298,515,10815,396.764253,5954,1298,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed5_medium.json,record/replay complete
v1,core,stack_corruption_bug,fixed,1,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed1_medium.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,2,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed2_medium.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,3,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed3_medium.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,4,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed4_medium.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,5,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed5_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,failing,1,medium,1024,compiler_c_scaled,true,5959,1299,516,10836,397.228637,5959,1299,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed1_medium.json,record/replay complete
v1,core,uart_command_bug,failing,2,medium,1024,compiler_c_scaled,true,5959,1299,516,10836,397.228637,5959,1299,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed2_medium.json,record/replay complete
v1,core,uart_command_bug,failing,3,medium,1024,compiler_c_scaled,true,5959,1299,516,10836,397.228637,5959,1299,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed3_medium.json,record/replay complete
v1,core,uart_command_bug,failing,4,medium,1024,compiler_c_scaled,true,5959,1299,516,10836,397.228637,5959,1299,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed4_medium.json,record/replay complete
v1,core,uart_command_bug,failing,5,medium,1024,compiler_c_scaled,true,5959,1299,516,10836,397.228637,5959,1299,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed5_medium.json,record/replay complete
v1,core,uart_command_bug,fixed,1,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed1_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,2,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed2_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,3,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed3_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,4,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed4_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,5,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed5_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,1,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed1_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,2,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed2_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,3,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed3_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,4,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed4_medium.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,5,medium,1024,compiler_c_scaled,true,50000,15979,1024,21504,64.084110,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed5_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,failing,1,medium,1024,compiler_c_scaled,true,6000,1309,518,10878,395.721925,6000,1309,6,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/watchdog_timeout_bug_failing_seed1_medium.json,record/replay complete
v1,core,watchdog_timeout_bug,failing,2,medium,1024,compiler_c_scaled,true,6000,1309,518,10878,395.721925,6000,1309,6,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/watchdog_timeout_bug_failing_seed2_medium.json,record/replay complete
v1,core,watchdog_timeout_bug,failing,3,medium,1024,compiler_c_scaled,true,6000,1309,518,10878,395.721925,6000,1309,6,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/watchdog_timeout_bug_failing_seed3_medium.json,record/replay complete
v1,core,watchdog_timeout_bug,failing,4,medium,1024,compiler_c_scaled,true,6000,1309,518,10878,395.721925,6000,1309,6,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/watchdog_timeout_bug_failing_seed4_medium.json,record/replay complete
v1,core,watchdog_timeout_bug,failing,5,medium,1024,compiler_c_scaled,true,6000,1309,518,10878,395.721925,6000,1309,6,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/watchdog_timeout_bug_failing_seed5_medium.json,record/replay complete
v1,core,watchdog_timeout_bug,fixed,1,medium,1024,compiler_c_scaled,true,50000,15975,1024,21504,64.100156,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_fixed_seed1_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,fixed,2,medium,1024,compiler_c_scaled,true,50000,15975,1024,21504,64.100156,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_fixed_seed2_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,fixed,3,medium,1024,compiler_c_scaled,true,50000,15975,1024,21504,64.100156,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_fixed_seed3_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,fixed,4,medium,1024,compiler_c_scaled,true,50000,15975,1024,21504,64.100156,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_fixed_seed4_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,fixed,5,medium,1024,compiler_c_scaled,true,50000,15975,1024,21504,64.100156,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_fixed_seed5_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,no_failure_edge,1,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_no_failure_edge_seed1_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,no_failure_edge,2,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_no_failure_edge_seed2_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,no_failure_edge,3,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_no_failure_edge_seed3_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,no_failure_edge,4,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_no_failure_edge_seed4_medium.json,capsule overflow invalidates strict replay availability
v1,core,watchdog_timeout_bug,no_failure_edge,5,medium,1024,compiler_c_scaled,true,50000,15978,1024,21504,64.088121,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/watchdog_timeout_bug_no_failure_edge_seed5_medium.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,failing,1,long,4096,compiler_c_scaled,true,23687,5154,2056,43176,398.913465,23687,5154,3,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/sensor_threshold_bug_failing_seed1_long.json,record/replay complete
v1,core,sensor_threshold_bug,failing,2,long,4096,compiler_c_scaled,true,23687,5154,2056,43176,398.913465,23687,5154,3,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/sensor_threshold_bug_failing_seed2_long.json,record/replay complete
v1,core,sensor_threshold_bug,failing,3,long,4096,compiler_c_scaled,true,23687,5154,2056,43176,398.913465,23687,5154,3,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/sensor_threshold_bug_failing_seed3_long.json,record/replay complete
v1,core,sensor_threshold_bug,failing,4,long,4096,compiler_c_scaled,true,23687,5154,2056,43176,398.913465,23687,5154,3,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/sensor_threshold_bug_failing_seed4_long.json,record/replay complete
v1,core,sensor_threshold_bug,failing,5,long,4096,compiler_c_scaled,true,23687,5154,2056,43176,398.913465,23687,5154,3,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/sensor_threshold_bug_failing_seed5_long.json,record/replay complete
v1,core,sensor_threshold_bug,fixed,1,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_fixed_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,fixed,2,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_fixed_seed2_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,fixed,3,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_fixed_seed3_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,fixed,4,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_fixed_seed4_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,fixed,5,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_fixed_seed5_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,no_failure_edge,1,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_no_failure_edge_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,no_failure_edge,2,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_no_failure_edge_seed2_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,no_failure_edge,3,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_no_failure_edge_seed3_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,no_failure_edge,4,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_no_failure_edge_seed4_long.json,capsule overflow invalidates strict replay availability
v1,core,sensor_threshold_bug,no_failure_edge,5,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/sensor_threshold_bug_no_failure_edge_seed5_long.json,capsule overflow invalidates strict replay availability
v1,core,interrupt_race_bug,failing,1,long,4096,compiler_c_scaled,true,23620,5138,2052,43092,399.377190,23620,5138,2,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/interrupt_race_bug_failing_seed1_long.json,record/replay complete
v1,core,interrupt_race_bug,failing,2,long,4096,compiler_c_scaled,true,23620,5138,2052,43092,399.377190,23620,5138,2,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/interrupt_race_bug_failing_seed2_long.json,record/replay complete
v1,core,interrupt_race_bug,failing,3,long,4096,compiler_c_scaled,true,23620,5138,2052,43092,399.377190,23620,5138,2,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/interrupt_race_bug_failing_seed3_long.json,record/replay complete
v1,core,interrupt_race_bug,failing,4,long,4096,compiler_c_scaled,true,23620,5138,2052,43092,399.377190,23620,5138,2,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/interrupt_race_bug_failing_seed4_long.json,record/replay complete
v1,core,interrupt_race_bug,failing,5,long,4096,compiler_c_scaled,true,23620,5138,2052,43092,399.377190,23620,5138,2,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/interrupt_race_bug_failing_seed5_long.json,record/replay complete
v1,core,interrupt_race_bug,fixed,1,long,4096,compiler_c_scaled,true,100000,30596,4096,86016,133.873709,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/interrupt_race_bug_fixed_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,interrupt_race_bug,fixed,2,long,4096,compiler_c_scaled,true,100000,30596,4096,86016,133.873709,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/interrupt_race_bug_fixed_seed2_long.json,capsule overflow invalidates strict replay availability
v1,core,interrupt_race_bug,fixed,3,long,4096,compiler_c_scaled,true,100000,30596,4096,86016,133.873709,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/interrupt_race_bug_fixed_seed3_long.json,capsule overflow invalidates strict replay availability
v1,core,interrupt_race_bug,fixed,4,long,4096,compiler_c_scaled,true,100000,30596,4096,86016,133.873709,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/interrupt_race_bug_fixed_seed4_long.json,capsule overflow invalidates strict replay availability
v1,core,interrupt_race_bug,fixed,5,long,4096,compiler_c_scaled,true,100000,30596,4096,86016,133.873709,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/interrupt_race_bug_fixed_seed5_long.json,capsule overflow invalidates strict replay availability
v1,core,mmio_ordering_bug,failing,1,long,4096,compiler_c_scaled,true,23615,5137,2051,43071,399.260269,23615,5137,5,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/mmio_ordering_bug_failing_seed1_long.json,record/replay complete
v1,core,mmio_ordering_bug,failing,2,long,4096,compiler_c_scaled,true,23615,5137,2051,43071,399.260269,23615,5137,5,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/mmio_ordering_bug_failing_seed2_long.json,record/replay complete
v1,core,mmio_ordering_bug,failing,3,long,4096,compiler_c_scaled,true,23615,5137,2051,43071,399.260269,23615,5137,5,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/mmio_ordering_bug_failing_seed3_long.json,record/replay complete
v1,core,mmio_ordering_bug,failing,4,long,4096,compiler_c_scaled,true,23615,5137,2051,43071,399.260269,23615,5137,5,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/mmio_ordering_bug_failing_seed4_long.json,record/replay complete
v1,core,mmio_ordering_bug,failing,5,long,4096,compiler_c_scaled,true,23615,5137,2051,43071,399.260269,23615,5137,5,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/mmio_ordering_bug_failing_seed5_long.json,record/replay complete
v1,core,mmio_ordering_bug,fixed,1,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/mmio_ordering_bug_fixed_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,mmio_ordering_bug,fixed,2,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/mmio_ordering_bug_fixed_seed2_long.json,capsule overflow invalidates strict replay availability
v1,core,mmio_ordering_bug,fixed,3,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/mmio_ordering_bug_fixed_seed3_long.json,capsule overflow invalidates strict replay availability
v1,core,mmio_ordering_bug,fixed,4,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/mmio_ordering_bug_fixed_seed4_long.json,capsule overflow invalidates strict replay availability
v1,core,mmio_ordering_bug,fixed,5,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/mmio_ordering_bug_fixed_seed5_long.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,failing,1,long,4096,compiler_c_scaled,true,23618,5138,2051,43071,399.182561,23618,5138,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed1_long.json,record/replay complete
v1,core,stack_corruption_bug,failing,2,long,4096,compiler_c_scaled,true,23618,5138,2051,43071,399.182561,23618,5138,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed2_long.json,record/replay complete
v1,core,stack_corruption_bug,failing,3,long,4096,compiler_c_scaled,true,23618,5138,2051,43071,399.182561,23618,5138,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed3_long.json,record/replay complete
v1,core,stack_corruption_bug,failing,4,long,4096,compiler_c_scaled,true,23618,5138,2051,43071,399.182561,23618,5138,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed4_long.json,record/replay complete
v1,core,stack_corruption_bug,failing,5,long,4096,compiler_c_scaled,true,23618,5138,2051,43071,399.182561,23618,5138,4,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/stack_corruption_bug_failing_seed5_long.json,record/replay complete
v1,core,stack_corruption_bug,fixed,1,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,2,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed2_long.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,3,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed3_long.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,4,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed4_long.json,capsule overflow invalidates strict replay availability
v1,core,stack_corruption_bug,fixed,5,long,4096,compiler_c_scaled,true,100000,30597,4096,86016,133.869334,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/stack_corruption_bug_fixed_seed5_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,failing,1,long,4096,compiler_c_scaled,true,23623,5139,2052,43092,399.299475,23623,5139,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed1_long.json,record/replay complete
v1,core,uart_command_bug,failing,2,long,4096,compiler_c_scaled,true,23623,5139,2052,43092,399.299475,23623,5139,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed2_long.json,record/replay complete
v1,core,uart_command_bug,failing,3,long,4096,compiler_c_scaled,true,23623,5139,2052,43092,399.299475,23623,5139,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed3_long.json,record/replay complete
v1,core,uart_command_bug,failing,4,long,4096,compiler_c_scaled,true,23623,5139,2052,43092,399.299475,23623,5139,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed4_long.json,record/replay complete
v1,core,uart_command_bug,failing,5,long,4096,compiler_c_scaled,true,23623,5139,2052,43092,399.299475,23623,5139,1,PASS,PASS,PASS,false,0,0,0,0,0,0,true,results/raw/workload_scaling/capsules/uart_command_bug_failing_seed5_long.json,record/replay complete
v1,core,uart_command_bug,fixed,1,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,2,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed2_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,3,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed3_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,4,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed4_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,fixed,5,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_fixed_seed5_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,1,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed1_long.json,capsule overflow invalidates strict replay availability
v1,core,uart_command_bug,no_failure_edge,2,long,4096,compiler_c_scaled,true,100000,30598,4096,86016,133.864958,NA,NA,0,OVERFLOW,PASS,PASS,true,0,0,0,0,0,0,false,results/raw/workload_scaling/capsules/uart_command_bug_no_failure_edge_seed2_long.json,capsule overflow invalidates strict replay availability
