benchmark,variant,seed,workload_scale,buffer_depth,measured_buffer_depth,events,capsule_bytes,overflow,replay_available,replay_status,cycles_to_failure,commits_to_failure,notes
sensor_threshold_bug,failing,5,smoke,8192,256,1,8.000000,false,true,PASS,128,31,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,5,smoke,16384,256,1,8.000000,false,true,PASS,128,31,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,4,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,8,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,16,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,32,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,64,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,128,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,256,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,512,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,1024,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,2048,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,4096,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,8192,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,1,short,16384,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,4,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,8,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,16,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,32,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,64,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,128,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,256,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,512,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,1024,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,2048,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,4096,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
sensor_threshold_bug,failing,2,short,8192,256,1,8.000000,false,true,PASS,1604,353,ANALYTIC from measured event_count only when source row did not overflow; source-overflow rows are conservative UNKNOWN above measured depth
