benchmark,variant,seed,workload_scale,buffer_depth,events,capsule_bytes,overflow,replay_available,replay_status,cycles_to_failure,commits_to_failure,notes
sensor_threshold_bug,failing,1,short,8,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,short,16,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,short,32,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,short,64,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,short,128,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,short,256,136,2856,false,true,PASS,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,4,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,8,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,16,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,32,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,64,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,128,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,short,256,136,2856,false,true,PASS,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,4,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,8,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,16,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,32,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,64,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,128,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,short,256,136,2856,false,true,PASS,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,4,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,8,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,16,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,32,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,64,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,128,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,4,short,256,136,2856,false,true,PASS,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,4,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,8,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,16,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,32,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,64,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,128,136,2856,true,false,OVERFLOW,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,5,short,256,136,2856,false,true,PASS,1607,354,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,4,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,8,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,16,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,32,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,64,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,128,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,1,medium,256,256,5376,false,false,FAIL,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,4,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,8,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,16,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,32,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,64,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,128,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,2,medium,256,256,5376,false,false,FAIL,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,4,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,8,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,16,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,32,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,64,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,128,256,5376,true,false,OVERFLOW,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
sensor_threshold_bug,failing,3,medium,256,256,5376,false,false,FAIL,6023,1314,ANALYTIC from measured event_count and proposed capsule buffer depth; no rerun performed per depth
